"Space Ace (1995)","https://www.kultboy.com/testbericht-uebersicht/5490/",,,,,,,51,,,,,,,,,51.00,
"Earth Command: Die Zukunft Unserer Welt Liegt in Ihrer Hand","https://www.kultboy.com/testbericht-uebersicht/5143/",,,,,,,49,,,,,,,,,49.00,
"WCW/NWO Thunder","https://www.kultboy.com/testbericht-uebersicht/10247/",,,,,,,49,,,,,,,,,49.00,
"Tiger Woods PGA Tour Golf","https://www.kultboy.com/testbericht-uebersicht/10213/",,,,,,,45,,,,,,,,,45.00,
"Thunder in Paradise Interactive","https://www.kultboy.com/testbericht-uebersicht/5308/",,,,,,,44,,,,,,,,,44.00,
"Chaos Control","https://www.kultboy.com/testbericht-uebersicht/4038/",,,,,,,43,,29,,,51,,,,41.00,41.00
"The Space Adventure","https://www.kultboy.com/testbericht-uebersicht/5309/",,,,,,,43,,,,,,,,,43.00,
"Ultraman Powered","https://www.kultboy.com/testbericht-uebersicht/5411/",,,,,,,40,,,,,,,,,40.00,
"Highlander: The Last of the MacLeods","https://www.kultboy.com/testbericht-uebersicht/5492/",,,,,,,39,,,,,,,,,39.00,
"Freestyle Motocross: McGrath vs Pastrana","https://www.kultboy.com/testbericht-uebersicht/5297/",,,,,,,35,,,,,,,,,35.00,
"The Software Toolworks' Star Wars Chess","https://www.kultboy.com/testbericht-uebersicht/6549/",,,,,,,34,,,,36,22,35,,,31.75,31.75
"Slam City with Scottie Pippen","https://www.kultboy.com/testbericht-uebersicht/2521/",,,,,,,32,,49,,41,37,,,,39.75,39.75
"SeaQuest DSV (GB)","https://www.kultboy.com/testbericht-uebersicht/5146/",,,,,,,32,,,,,,,,,32.00,
"The Simpsons Wrestling","https://www.kultboy.com/testbericht-uebersicht/5433/",,,,,,,28,,,,,,,,,28.00,
"Blue Lightning (Jaguar CD)","https://www.kultboy.com/testbericht-uebersicht/5517/",,,,,,,28,,,,,,,,,28.00,
"Reign of Fire (GBA)","https://www.kultboy.com/testbericht-uebersicht/10232/",,,,,,,27,,,,,,,,,27.00,
"Mr. Bones","https://www.kultboy.com/testbericht-uebersicht/5444/",,,,,,,26,,,,,,,,,26.00,
"The Powerpuff Girls: Him and Seek","https://www.kultboy.com/testbericht-uebersicht/10234/",,,,,,,26,,,,,,,,,26.00,
"Super Battleship: The Classic Naval Combat Game","https://www.kultboy.com/testbericht-uebersicht/5434/",,,,,,,25,,,,,,,,,25.00,
"Pink Panther: Pinkadelic Pursuit","https://www.kultboy.com/testbericht-uebersicht/10233/",,,,,,,22,,,,,,,,,22.00,
"RoboCop versus The Terminator (GB)","https://www.kultboy.com/testbericht-uebersicht/5145/",,,,,,,16,,,,,,,,,16.00,
"Shadow: War of Succession","https://www.kultboy.com/testbericht-uebersicht/5357/",,,,,,,16,,,,,,,,,16.00,
"Cowboy Casino","https://www.kultboy.com/testbericht-uebersicht/5412/",,,,,,,13,,,,,,,,,13.00,
"Moorhuhn 3 ...es gibt Huhn!","https://www.kultboy.com/testbericht-uebersicht/10211/",,,,,,,7,,,,,,,,,7.00,
"Cheese Cat-Astrophe Starring Speedy Gonzales","https://www.kultboy.com/testbericht-uebersicht/4942/",,,,,,,,,64,,,,,,,64.00,
"Shanghai Pocket","https://www.kultboy.com/testbericht-uebersicht/7590/",,,,,,,,,64,,,,,,,64.00,
"Dragonheart","https://www.kultboy.com/testbericht-uebersicht/8778/",,,,,,,,,64,,,,,,,64.00,
"Turn and Burn: No-Fly Zone","https://www.kultboy.com/testbericht-uebersicht/8929/",,,,,,,,,64,,,,,,,64.00,
"Toughman Contest","https://www.kultboy.com/testbericht-uebersicht/9865/",,,,,,,,,64,,,,,,,64.00,
"Actua Soccer Club Edition","https://www.kultboy.com/testbericht-uebersicht/8229/",,,,,,,,,64,,,40,,,,52.00,
"Power Tennis","https://www.kultboy.com/testbericht-uebersicht/3509/",,,,,,,,,63,,,,,,,63.00,
"Hugo (Game Boy)","https://www.kultboy.com/testbericht-uebersicht/7475/",,,,,,,,,63,,,,,,,63.00,
"Virtua Fighter Animation","https://www.kultboy.com/testbericht-uebersicht/7477/",,,,,,,,,63,,,,,,,63.00,
"Realm","https://www.kultboy.com/testbericht-uebersicht/7500/",,,,,,,,,63,,,,,,,63.00,
"Iron Man / X-0 Manowar in Heavy Metal","https://www.kultboy.com/testbericht-uebersicht/8585/",,,,,,,,,63,,,,,,,63.00,
"Bugs Bunny in Crazy Castle 4","https://www.kultboy.com/testbericht-uebersicht/9747/",,,,,,,,,63,,,,,,,63.00,
"The Incredible Hulk","https://www.kultboy.com/testbericht-uebersicht/4439/",,,,,,,,,55,,,,,,,55.00,
"Tecmo Super Baseball","https://www.kultboy.com/testbericht-uebersicht/5626/",,,,,,,,,62,,,,,,,62.00,
"Hover Strike","https://www.kultboy.com/testbericht-uebersicht/6472/",,,,,,,,,62,,,,,,,62.00,
"NASCAR Racing Season 96","https://www.kultboy.com/testbericht-uebersicht/6528/",,,,,,,,,62,,,,,,,62.00,
"Crypt Killer","https://www.kultboy.com/testbericht-uebersicht/7519/",,,,,,,,,60,,,,,,,60.00,
"Project Overkill","https://www.kultboy.com/testbericht-uebersicht/7478/",,,,,,,,,62,,,,,,,62.00,
"Bastard!!","https://www.kultboy.com/testbericht-uebersicht/8926/",,,,,,,,,62,,,,,,,62.00,
"Mighty Final Fight","https://www.kultboy.com/testbericht-uebersicht/4159/",,,,,,,,,61,,,,,,,61.00,
"Taz-Mania (SNES)","https://www.kultboy.com/testbericht-uebersicht/4888/",,,,,,,,,61,,,,,,,61.00,
"GT 24","https://www.kultboy.com/testbericht-uebersicht/6254/",,,,,,,,,61,,,,,,,61.00,
"Clock Tower","https://www.kultboy.com/testbericht-uebersicht/4591/",,,,,,,,,61,,,,,,,61.00,
"Bomberman: Panic Bomber","https://www.kultboy.com/testbericht-uebersicht/7387/",,,,,,,,,61,,,,,,,61.00,
"Power Quest","https://www.kultboy.com/testbericht-uebersicht/7588/",,,,,,,,,61,,,,,,,61.00,
"Tetris Plus","https://www.kultboy.com/testbericht-uebersicht/8051/",,,,,,,,,61,,,,,,,61.00,
"Power Ranger's Zeo: Full Tilt Battle Pinball","https://www.kultboy.com/testbericht-uebersicht/8069/",,,,,,,,,61,,,,,,,61.00,
"Hermie Hopperhead: Scrap Panic","https://www.kultboy.com/testbericht-uebersicht/8373/",,,,,,,,,61,,,,,,,61.00,
"Off-World Interceptor Extreme","https://www.kultboy.com/testbericht-uebersicht/8374/",,,,,,,,,61,,,,,,,61.00,
"Darius Gaiden","https://www.kultboy.com/testbericht-uebersicht/6049/",,,,,,,,,61,,,,,,,61.00,
"Corpse Killer","https://www.kultboy.com/testbericht-uebersicht/2523/",,,,,,,,,60,,,,,,,60.00,
"Cosmic Carnage","https://www.kultboy.com/testbericht-uebersicht/4223/",,,,,,,,,60,,,,,,,60.00,
"Riding Hero","https://www.kultboy.com/testbericht-uebersicht/3615/",,,,,,,,,60,,,,,,,60.00,
"Mr. Tuff","https://www.kultboy.com/testbericht-uebersicht/6382/",,,,,,,,,60,,,,,,,60.00,
"Chakan","https://www.kultboy.com/testbericht-uebersicht/5574/",,,,,,,,,60,,,,,48,,54.00,
"Demolition Man (3DO)","https://www.kultboy.com/testbericht-uebersicht/7518/",,,,,,,,,60,,,,,,,60.00,
"Pitfall: Beyond the Jungle","https://www.kultboy.com/testbericht-uebersicht/7595/",,,,,,,,,60,,,,,,,60.00,
"Ballblazer Champions","https://www.kultboy.com/testbericht-uebersicht/8058/",,,,,,,,,60,,,,,,,60.00,
"Midnight Run: Road Fighter 2","https://www.kultboy.com/testbericht-uebersicht/8059/",,,,,,,,,60,,,,,,,60.00,
"Tempo Jr.","https://www.kultboy.com/testbericht-uebersicht/8370/",,,,,,,,,60,,,,,,,60.00,
"Tony Meola's Sidekicks Soccer","https://www.kultboy.com/testbericht-uebersicht/8149/",,,,,,,,,60,,,,,,,60.00,
"Riot","https://www.kultboy.com/testbericht-uebersicht/8478/",,,,,,,,,60,,,40,,,,50.00,
"Dragon Ball Z - Super Butoden 2","https://www.kultboy.com/testbericht-uebersicht/2310/",,,,,,,,,59,,,,,,,59.00,
"Spider-Man","https://www.kultboy.com/testbericht-uebersicht/4577/",,,,,,,,,50,,,,,,,50.00,
"Rap Jam: Volume One","https://www.kultboy.com/testbericht-uebersicht/5621/",,,,,,,,,59,,,,,,,59.00,
"Captain Commando","https://www.kultboy.com/testbericht-uebersicht/6321/",,,,,,,,,59,,,,,,,59.00,
"Sonic Labyrinth","https://www.kultboy.com/testbericht-uebersicht/8935/",,,,,,,,,59,,,,,,,59.00,
"Area 51","https://www.kultboy.com/testbericht-uebersicht/4482/",,,,,,,,,59,,,40,,21,,40.00,40.00
"Dragon Ball Z: L'Appel Du Destin","https://www.kultboy.com/testbericht-uebersicht/5284/",,,,,,,,,59,,,,,,,59.00,
"Tim in Tibet","https://www.kultboy.com/testbericht-uebersicht/7436/",,,,,,,,,58,,,,,,,58.00,
"Robotica: Cybernation Revolt","https://www.kultboy.com/testbericht-uebersicht/6839/",,,,,,,,,58,,,,,,,58.00,
"Super Burnout","https://www.kultboy.com/testbericht-uebersicht/6307/",,,,,,,,,58,,,,,,,58.00,
"Battle Arena Toshinden URA: Ultimate Revenge Attack","https://www.kultboy.com/testbericht-uebersicht/7480/",,,,,,,,,58,,,,,,,58.00,
"Magic the Gathering: Battlemage","https://www.kultboy.com/testbericht-uebersicht/8054/",,,,,,,,,58,,,40,,,,49.00,
"Asterix and the Power of the Gods","https://www.kultboy.com/testbericht-uebersicht/9446/",,,,,,,,,58,,,,,,,58.00,
"Slayer (3DO)","https://www.kultboy.com/testbericht-uebersicht/7728/",,,,,,,,,58,,,,,,,58.00,
"Star Trek - Deep Space Nine: Crossroads Of Time","https://www.kultboy.com/testbericht-uebersicht/7457/",,,,,,,,,58,,,,,,,58.00,
"Bubsy in Fractured Furry Tails","https://www.kultboy.com/testbericht-uebersicht/4436/",,,,,,,,,57,,,,,,,57.00,
"Motocross Championship","https://www.kultboy.com/testbericht-uebersicht/4576/",,,,,,,,,57,,,,,,,57.00,
"ACME Animation Factory","https://www.kultboy.com/testbericht-uebersicht/6156/",,,,,,,,,57,,,,,,,57.00,
"Ray Tracers","https://www.kultboy.com/testbericht-uebersicht/9890/",,,,,,,,,57,,,,,,,57.00,
"Garfield: Caught in the Act","https://www.kultboy.com/testbericht-uebersicht/8931/",,,,,,,,,54,,,,,,,54.00,
"Bubsy 3D","https://www.kultboy.com/testbericht-uebersicht/9304/",,,,,,,,,56,,,,,,,56.00,
"Battlesport","https://www.kultboy.com/testbericht-uebersicht/8476/",,,,,,,,,56,,,20,,,,38.00,
"Tarzan: Lord of the Jungle","https://www.kultboy.com/testbericht-uebersicht/4887/",,,,,,,,,55,,,,,,,55.00,
"Pele's World Tournament Soccer","https://www.kultboy.com/testbericht-uebersicht/7362/",,,,,,,,,55,,,,,,,55.00,
"Bram Stoker's Dracula (SNES)","https://www.kultboy.com/testbericht-uebersicht/7601/",,,,,,,,,55,,,,,,,55.00,
"Olympic Summer Games","https://www.kultboy.com/testbericht-uebersicht/7473/",,,,,,,,,54,,,,,,,54.00,
"Yogi Bear: Cartoon Capers","https://www.kultboy.com/testbericht-uebersicht/7376/",,,,,,,,,54,,,,,,,54.00,
"Crimewave","https://www.kultboy.com/testbericht-uebersicht/9208/",,,,,,,,,54,,,,,,,54.00,
"Shadowgate Classic","https://www.kultboy.com/testbericht-uebersicht/5341/",,,,,,,,,53,,,,,,,53.00,
"Power Factor","https://www.kultboy.com/testbericht-uebersicht/5901/",,,,,,,,,52,,,,,,,52.00,
"Zap! Snowboarding Trix","https://www.kultboy.com/testbericht-uebersicht/7520/",,,,,,,,,52,,,,,,,52.00,
"Imperium (SNES)","https://www.kultboy.com/testbericht-uebersicht/8314/",,,,,,,,,52,,,,,,,52.00,
"Wizard Pinball","https://www.kultboy.com/testbericht-uebersicht/10271/",,,,,,,,,52,,,,,,,52.00,
"The Note","https://www.kultboy.com/testbericht-uebersicht/6850/",,,,,,,,,51,,,,,,,51.00,
"The Rugrats Movie","https://www.kultboy.com/testbericht-uebersicht/5260/",,,,,,,,,51,,,,,,,51.00,
"Bonkers","https://www.kultboy.com/testbericht-uebersicht/6826/",,,,,,,,,50,,,,,,,50.00,
"Cool Cool Toon","https://www.kultboy.com/testbericht-uebersicht/7655/",,,,,,,,,50,,,,,,,50.00,
"Race Drivin' (95)","https://www.kultboy.com/testbericht-uebersicht/9834/",,,,,,,,,49,,,,,,,49.00,
"Kasumi Ninja","https://www.kultboy.com/testbericht-uebersicht/4441/",,,,,,,,,48,,,,,,,48.00,
"Matthias Sammer Soccer","https://www.kultboy.com/testbericht-uebersicht/7503/",,,,,,,,,48,,,,,,,48.00,
"Daze Before Christmas","https://www.kultboy.com/testbericht-uebersicht/4466/",,,,,,,,,47,,,,,,,47.00,
"Wimbledon Championship Tennis","https://www.kultboy.com/testbericht-uebersicht/7511/",,,,,,,,,47,,,,,,,47.00,
"Nanotek Warrior","https://www.kultboy.com/testbericht-uebersicht/7482/",,,,,,,,,47,,,,,,,47.00,
"MTV's Beavis and Butt-Head (SNES)","https://www.kultboy.com/testbericht-uebersicht/9838/",,,,,,,,,47,,,,,,,47.00,
"Fire Pro Gaiden: Blazing Tornado","https://www.kultboy.com/testbericht-uebersicht/9835/",,,,,,,,,46,,,,,,,46.00,
"WCW Superbrawl Wrestling","https://www.kultboy.com/testbericht-uebersicht/4458/",,,,,,,,,45,,,,,,,45.00,
"Generations Lost","https://www.kultboy.com/testbericht-uebersicht/7176/",,,,,,,,,45,,,,60,,,52.50,
"International Superstar Soccer 99","https://www.kultboy.com/testbericht-uebersicht/10103/",,,,,,,,,44,,,,,,,44.00,
"Ninja Gaiden III: The Ancient Ship of Doom","https://www.kultboy.com/testbericht-uebersicht/2572/",,,,,,,,,43,,,,,,,43.00,
"Dirty Larry: Renegade Cop","https://www.kultboy.com/testbericht-uebersicht/5900/",,,,,,,,,43,,,,,,,43.00,
"Bishoujo Senshi Sailor Moon","https://www.kultboy.com/testbericht-uebersicht/7368/",,,,,,,,,43,,,,,,,43.00,
"F1: World Championship Edition (Game Gear)","https://www.kultboy.com/testbericht-uebersicht/10272/",,,,,,,,,43,,,,,,,43.00,
"Zen: Intergalactic Ninja","https://www.kultboy.com/testbericht-uebersicht/5845/",,,,,,,,,42,,,,,41,,41.50,
"Hurricanes (Sega)","https://www.kultboy.com/testbericht-uebersicht/7380/",,,,,,,,,42,,,,,,,42.00,
"Trevor McFur in the Crescent Galaxy","https://www.kultboy.com/testbericht-uebersicht/5792/",,,,,,,,,42,,,,,,,42.00,
"Peak Performance","https://www.kultboy.com/testbericht-uebersicht/8053/",,,,,,,,,42,,,,,,,42.00,
"Cheesy","https://www.kultboy.com/testbericht-uebersicht/8580/",,,,,,,,,42,,,,,,,42.00,
"Itchy & Scratchy in Miniature Golf Madness","https://www.kultboy.com/testbericht-uebersicht/3359/",,,,,,,,,40,,,,,,,40.00,
"Legend of Success Joe","https://www.kultboy.com/testbericht-uebersicht/3617/",,,,,,,,,40,,,,,,,40.00,
"Robotron 64","https://www.kultboy.com/testbericht-uebersicht/7508/",,,,,,,,,40,,,,,,,40.00,
"Killing Zone","https://www.kultboy.com/testbericht-uebersicht/9974/",,,,,,,,,40,,,,,,,40.00,
"MTV's Beavis and Butt-Head","https://www.kultboy.com/testbericht-uebersicht/4222/",,,,,,,,,39,,,,,,,39.00,
"Tecmo Super Hockey","https://www.kultboy.com/testbericht-uebersicht/4889/",,,,,,,,,39,,,,,,,39.00,
"Fahrenheit","https://www.kultboy.com/testbericht-uebersicht/7383/",,,,,,,,,39,,,,,,,39.00,
"Prize Fighter","https://www.kultboy.com/testbericht-uebersicht/2535/",,,,,,,,,38,,,,,,22,38.00,
"Chill","https://www.kultboy.com/testbericht-uebersicht/8999/",,,,,,,,,38,,,,,,,38.00,
"Surgical Strike","https://www.kultboy.com/testbericht-uebersicht/9686/",,,,,,,,,38,,,,,,,38.00,
"Hurricanes (SNES)","https://www.kultboy.com/testbericht-uebersicht/4465/",,,,,,,,,37,,,,,,,37.00,
"Wolverine: Adamantium Rage","https://www.kultboy.com/testbericht-uebersicht/6918/",,,,,,,,,37,,,,,,,37.00,
"Marvel Super Heroes in War of the Gems","https://www.kultboy.com/testbericht-uebersicht/9792/",,,,,,,,,37,,,,,,,37.00,
"Battle Arena Nitoushinden","https://www.kultboy.com/testbericht-uebersicht/6533/",,,,,,,,,36,,,,,,,36.00,
"Beethoven's 2nd","https://www.kultboy.com/testbericht-uebersicht/5591/",,,,,,,,,35,,,,,,,35.00,
"Evidence: Wer tötete Sarah Hopkins?","https://www.kultboy.com/testbericht-uebersicht/8286/",,,,,,,,,35,,39,40,,,,38.00,38.00
"Batman Forever: The Arcade Game","https://www.kultboy.com/testbericht-uebersicht/8338/",,,,,,,,,35,,,40,,,,37.50,
"The Incredible Hulk: The Pantheon Saga","https://www.kultboy.com/testbericht-uebersicht/7270/",,,,,,,,,34,,,,,,,34.00,
"Alien vs. Predator (SNES)","https://www.kultboy.com/testbericht-uebersicht/7602/",,,,,,,,,33,,,,,,,33.00,
"MIB - Men In Black: The Series","https://www.kultboy.com/testbericht-uebersicht/7597/",,,,,,,,,32,,,,,,,32.00,
"Don Pachi","https://www.kultboy.com/testbericht-uebersicht/8076/",,,,,,,,,32,,,,,,,32.00,
"Battle Monsters","https://www.kultboy.com/testbericht-uebersicht/6960/",,,,,,,,,32,,,,,,,32.00,
"Namco Soccer: Prime Goal","https://www.kultboy.com/testbericht-uebersicht/9211/",,,,,,,,,31,,,,,,,31.00,
"The Tick","https://www.kultboy.com/testbericht-uebersicht/4891/",,,,,,,,,28,,,,,,,28.00,
"Out Runners","https://www.kultboy.com/testbericht-uebersicht/7525/",,,,,,,,,28,,,,,,,28.00,
"Kids on Site","https://www.kultboy.com/testbericht-uebersicht/2544/",,,,,,,,,27,,,,,,,27.00,
"Virtual Bart","https://www.kultboy.com/testbericht-uebersicht/4580/",,,,,,,,,25,,,,,,,25.00,
"Pro Sport Hockey","https://www.kultboy.com/testbericht-uebersicht/8147/",,,,,,,,,25,,,,,,,25.00,
"Full Throttle","https://www.kultboy.com/testbericht-uebersicht/4437/",,,,,,,,,24,,,,,,,24.00,
"Perfect Assassin","https://www.kultboy.com/testbericht-uebersicht/7780/",,,,,,,,,23,,,40,,,,31.50,
"Sylvester & Tweety: Vogel zum Frühstück","https://www.kultboy.com/testbericht-uebersicht/7585/",,,,,,,,,21,,,,,,,21.00,
"Double Dragon V: The Shadow Falls","https://www.kultboy.com/testbericht-uebersicht/4226/",,,,,,,,,19,,,,,,,19.00,
"AX-101","https://www.kultboy.com/testbericht-uebersicht/7360/",,,,,,,,,16,,,,,,,16.00,
"Dirt Racer","https://www.kultboy.com/testbericht-uebersicht/7724/",,,,,,,,,15,,,,,,,15.00,
"F1 Circus CD","https://www.kultboy.com/testbericht-uebersicht/5283/",,,,,,,,,13,,,,,,,13.00,
"Mortal Kombat 4","https://www.kultboy.com/testbericht-uebersicht/7586/",,,,,,,,,9,,,,,,,9.00,
"Superman: The New Superman Adventures","https://www.kultboy.com/testbericht-uebersicht/5918/",,,,,,,,,9,,,,,,,9.00,
"Autobahn Raser II","https://www.kultboy.com/testbericht-uebersicht/4897/",,,,,,,,,8,,,,,58,48,33.00,
"Martian Gothic: Unification","https://www.kultboy.com/testbericht-uebersicht/10119/",,,,,,,,,,64,,,,,,64.00,
"Secrets of the Luxor","https://www.kultboy.com/testbericht-uebersicht/8425/",,,,,,,,,,63,,40,,,,51.50,
"Disneys Dinosaurier","https://www.kultboy.com/testbericht-uebersicht/5213/",,,,,,,,,,63,,,,,,63.00,
"Hearts of Iron","https://www.kultboy.com/testbericht-uebersicht/5278/",,,,,,,,,,63,,,,,,63.00,
"The Orion Conspiracy","https://www.kultboy.com/testbericht-uebersicht/3885/",,,,,,,,,,63,45,43,,54,,51.25,51.25
"Operation Hurricane: Windstärke 12","https://www.kultboy.com/testbericht-uebersicht/8465/",,,,,,,,,,63,,20,,,,41.50,
"National Lampoon's Chess Maniac 5 Billion and 1","https://www.kultboy.com/testbericht-uebersicht/4405/",,,,,,,,,,35,52,11,,54,,38.00,38.00
"American Dream","https://www.kultboy.com/testbericht-uebersicht/2571/",,,,,,,,,,62,,20,,26,,36.00,36.00
"Driv3r","https://www.kultboy.com/testbericht-uebersicht/5395/",,,,,,,,,,62,,,,,,62.00,
"CSI: Crime Scene Investigation","https://www.kultboy.com/testbericht-uebersicht/5415/",,,,,,,,,,62,,,,,,62.00,
"Deadline (1996)","https://www.kultboy.com/testbericht-uebersicht/7415/",,,,,,,,,,62,,40,,,,51.00,
"Home Alone 2: Lost in New York","https://www.kultboy.com/testbericht-uebersicht/9371/",,,,,,,,,,61,29,,,,,45.00,
"Kiss Pinball","https://www.kultboy.com/testbericht-uebersicht/10052/",,,,,,,,,,61,,,,,,61.00,
"7th Legion","https://www.kultboy.com/testbericht-uebersicht/6275/",,,,,,,,,,61,,60,,,,60.50,
"Chris Sawyer's Locomotion","https://www.kultboy.com/testbericht-uebersicht/10162/",,,,,,,,,,61,,,,,,61.00,
"Holiday World","https://www.kultboy.com/testbericht-uebersicht/5123/",,,,,,,,,,61,,,,,,61.00,
"Stirb Langsam: Nakatomi Plaza","https://www.kultboy.com/testbericht-uebersicht/5180/",,,,,,,,,,61,,,,,,61.00,
"Timeline","https://www.kultboy.com/testbericht-uebersicht/9120/",,,,,,,,,,61,,39,,,,50.00,
"Böse Nachbarn 2: Urlaub mit Hindernissen","https://www.kultboy.com/testbericht-uebersicht/5230/",,,,,,,,,,61,,,,,,61.00,
"Vermeer 2","https://www.kultboy.com/testbericht-uebersicht/5355/",,,,,,,,,,61,,,,,,61.00,
"Sim City 2000 Scenarios: Volume 1 - Great Disasters","https://www.kultboy.com/testbericht-uebersicht/9538/",,,,,,,,,,60,,,,,,60.00,
"Links: Championship Course - Castle Pines Golf Club","https://www.kultboy.com/testbericht-uebersicht/9539/",,,,,,,,,,60,,,,,,60.00,
"Sign of the Sun","https://www.kultboy.com/testbericht-uebersicht/4102/",,,,,,,,,,60,,21,,,,40.50,
"SODA Off-Road Racing","https://www.kultboy.com/testbericht-uebersicht/8662/",,,,,,,,,,60,,57,,,,58.50,
"Kaan: Barbarian's Blade","https://www.kultboy.com/testbericht-uebersicht/10139/",,,,,,,,,,60,,,,,,60.00,
"I-War 2","https://www.kultboy.com/testbericht-uebersicht/5121/",,,,,,,,,,60,,,,,,60.00,
"Russian Pinball","https://www.kultboy.com/testbericht-uebersicht/5231/",,,,,,,,,,60,,,,,,60.00,
"Strike Fighters: Project 1","https://www.kultboy.com/testbericht-uebersicht/5344/",,,,,,,,,,60,,,,,,60.00,
"Midnight Nowhere","https://www.kultboy.com/testbericht-uebersicht/5391/",,,,,,,,,,60,,,,,,60.00,
"World of Aden - Thunderscape","https://www.kultboy.com/testbericht-uebersicht/3593/",,,,,,,,,,59,,63,,,,61.00,
"Post Mortem","https://www.kultboy.com/testbericht-uebersicht/10208/",,,,,,,,,,59,,,,,,59.00,
"Microsoft Baseball 3D 1998 Edition","https://www.kultboy.com/testbericht-uebersicht/9330/",,,,,,,,,,58,,,,,,58.00,
"Böse Nachbarn: Rache ist ein süsses Spiel","https://www.kultboy.com/testbericht-uebersicht/5226/",,,,,,,,,,58,,,,,,58.00,
"The Dark Half","https://www.kultboy.com/testbericht-uebersicht/1118/",,,,,,,,,,58,29,,59,14,,40.00,40.00
"Trainz Railroad Simulator 2004","https://www.kultboy.com/testbericht-uebersicht/10281/",,,,,,,,,,58,,,,,,58.00,
"Trainz: Die Modell-Eisenbahn auf Ihrem PC","https://www.kultboy.com/testbericht-uebersicht/5323/",,,,,,,,,,57,,,,,,57.00,
"Ploing2","https://www.kultboy.com/testbericht-uebersicht/10239/",,,,,,,,,,57,,,,,,57.00,
"Planet der Affen","https://www.kultboy.com/testbericht-uebersicht/10106/",,,,,,,,,,56,,,,,,56.00,
"Autobahn Raser IV","https://www.kultboy.com/testbericht-uebersicht/5134/",,,,,,,,,,56,,,,,,56.00,
"Witchaven II: Blood Vengeance","https://www.kultboy.com/testbericht-uebersicht/6914/",,,,,,,,,,55,,40,,50,,48.33,48.33
"Dragon Lore II: Der Drachenkrieger","https://www.kultboy.com/testbericht-uebersicht/5528/",,,,,,,,,,55,,60,,,,57.50,
"Frank Herbert's Dune","https://www.kultboy.com/testbericht-uebersicht/10107/",,,,,,,,,,55,,,,,,55.00,
"Urban Freestyle Soccer","https://www.kultboy.com/testbericht-uebersicht/10284/",,,,,,,,,,55,,,,,,55.00,
"Elfenwelt","https://www.kultboy.com/testbericht-uebersicht/5325/",,,,,,,,,,54,,,,,,54.00,
